,LONGITUDE,TIME,LOCATION,CRIME,LATITUDE
13378,-77.0015071603,midnight,300 - 399 block of franklin street ne,theft/other,38.9255936547
13379,-77.002497336,day,250 - 299 block of m street se,theft/other,38.8764808888
13380,-77.0628222912,evening,1200 - 1237 block of wisconsin avenue nw,sex abuse,38.9056013366
13381,-77.0016717203,midnight,300 - 308 block of m street ne,robbery,38.90564551
13382,-76.9851361658,midnight,1300 - 1399 block of w street ne,theft f/auto,38.9191660923
13383,-77.0005765515,evening,1957 - 2099 block of 4th street ne,motor vehicle theft,38.9175455371
13384,-77.0557676142,evening,2600 - 2899 block of quebec street nw,theft f/auto,38.9368370506
13385,-76.9803906515,evening,1516 - 1699 block of benning road ne,theft/other,38.8996082789
13386,-76.9709648217,midnight,2300 - 2399 block of skyland place se,motor vehicle theft,38.8610143738
13387,-77.032729455,evening,randolph street nw and 14th street nw,motor vehicle theft,38.9386776092
13388,-77.0280860049,evening,500 - 599 block of 12th street nw,theft/other,38.8967373853
13389,-77.0319529725,evening,2100 - 2199 block of 14th street nw,theft/other,38.918640186
13390,-76.9903135821,evening,1000 - 1249 block of brentwood road ne,theft/other,38.9201485438
13391,-76.9528994141,day,2400 - 2499 block of market street ne,theft/other,38.9198458716
13392,-77.0439361641,day,1800 - 1899 block of biltmore street nw,theft/other,38.9223207002
13393,-77.0297336282,day,3500 - 3599 block of 13th street nw,theft/other,38.9334594516
13394,-77.000040693,evening,400 - 499 block of f street ne,theft/other,38.8973344127
13395,-77.0005682307,evening,1830 - 1899 block of 4th street ne,theft/other,38.9152288645
13396,-76.9408976637,evening,4200 - 4399 block of edson place ne,theft/other,38.8967767648
13397,-77.0231732582,evening,700 - 799 block of kennedy street nw,theft f/auto,38.9563521558
13398,-76.9594845298,evening,3200 - 3299 block of pennsylvania avenue se,theft/other,38.8689113338
13399,-76.9984565266,day,3301 - 3699 block of 6th street se,assault w/dangerous weapon,38.8397130247
13400,-77.0488059463,evening,1500 - 1599 block of 22nd street nw,motor vehicle theft,38.9103827266
13401,-77.0425483224,midnight,1800 - 1899 block of t street nw,theft f/auto,38.9155739758
13402,-77.0986335417,midnight,4900 - 4999 block of butterworth place nw,theft/other,38.9487987752
13403,-77.006545989,midnight,1st street ne and quincy place ne,robbery,38.9118584839
13404,-77.0163757098,evening,300 - 399 block of g street sw,robbery,38.8812893478
13405,-76.9408858448,midnight,4249 - 4299 block of fort dupont terrace se,robbery,38.8692547276
13406,-77.0308016524,day,1300 - 1399 block of pennsylvania avenue nw,robbery,38.8961106195
13407,-76.9794434447,midnight,1201 - 1278 block of bladensburg road ne,robbery,38.9062022312
13408,-77.018037288,evening,6900  - 6919 block of 4th street nw,theft/other,38.9740440881
13409,-77.0611722877,midnight,1026 - 1099 block of 31st street nw,theft/other,38.9043052797
13410,-77.0327298633,day,3100 - 3299 block of 14th street nw,theft/other,38.9295168861
13411,-77.0249555512,midnight,800  - 899 block of longfellow street nw,theft f/auto,38.9573685515
13412,-76.9739826422,day,2300 - 2399 block of good hope road se,motor vehicle theft,38.8635284338
13413,-77.0058914055,day,1200 - 1229 block of 1st street ne,theft/other,38.9060417408
13414,-76.9402763544,midnight,1405 - 1427 block of 44th street ne,theft/other,38.9090804545
13415,-76.9462616741,midnight,4000 - 4099 block of blaine street ne,theft/other,38.8918864029
13416,-77.0710366027,day,2200 - 2298 block of wisconsin avenue nw,theft/other,38.9196665779
13417,-77.0229444432,evening,1500 - 1599 block of 8th street nw,theft/other,38.9103816589
13418,-76.9286493557,evening,4900 - 5199 block of just street ne,theft/other,38.9026509779
13419,-77.005024802,day,900 - 999 block of new jersey avenue se,theft f/auto,38.8788455107
13420,-77.0233081249,midnight,3100 - 3199 block of georgia avenue nw,robbery,38.9295242796
13421,-77.0574820213,day,3300 - 3398 block of connecticut avenue nw,theft f/auto,38.9337965489
13422,-77.0544463995,day,2900 - 2999 block of connecticut avenue nw,theft/other,38.9285590405
13423,-77.0055690424,day,100 - 199 block of quincy place ne,theft f/auto,38.9118521385
13424,-76.9594845298,midnight,3200 - 3299 block of pennsylvania avenue se,burglary,38.8689113338
13425,-76.9883034165,day,4200 - 4299 block of 13th street ne,theft f/auto,38.9412600495
13426,-76.9641941126,evening,3000 - 3099 block of nelson place se,theft/other,38.8752089109
13427,-77.0058914055,evening,1200 - 1229 block of 1st street ne,theft/other,38.9060417408
13428,-77.0045148118,evening,100 - 199 block of xenia street se,assault w/dangerous weapon,38.8330106566
13429,-76.9984564798,midnight,savannah street se and 6th street se,robbery,38.8418750525
13430,-77.0239723426,day,9th street nw and t street nw,motor vehicle theft,38.9155612466
13431,-77.0296287555,midnight,1000 - 1099 block of 13th street nw,motor vehicle theft,38.9031284349
13432,-76.9496256975,evening,3905 - 3999 block of minnesota avenue ne,theft/other,38.8944733045
13433,-76.9789181344,day,1800 - 1808 block of hamlin street ne,motor vehicle theft,38.928182464
13434,-77.0025594614,evening,201 - 299 block of m street ne,theft/other,38.905645494
13435,-76.996172629,evening,h street ne and 7th street ne,motor vehicle theft,38.9002044136
13436,-76.9900569597,midnight,2627 - 2699 block of stanton road se,homicide,38.858459169
13437,-77.011614658,evening,1 - 99 block of v street sw,theft/other,38.8646207729
13438,-76.9971632321,day,500 - 799 block of rhode island avenue ne,motor vehicle theft,38.920932635
13439,-77.0313941727,midnight,1200 - 1299 block of vermont avenue nw,theft f/auto,38.906596189
13440,-77.0288579946,day,1200 - 1299 block of n street nw,theft f/auto,38.9072364357
13441,-77.0229457261,day,2000 - 2099 block of 8th street nw,theft/other,38.917236462
13442,-76.9892742544,day,1200 - 1299 block of h street ne,theft/other,38.9002009211
13443,-76.9853916625,day,1103 - 1199 block of mount olivet road ne,theft/other,38.9103379568
13444,-77.0327286883,midnight,4000 - 4099 block of 14th street nw,theft/other,38.9402738789
13445,-76.9348411772,day,4700 - 4799 block of foote street ne,motor vehicle theft,38.8975648572
13446,-76.9892032076,midnight,2000 - 2098 block of martin luther king jr avenue se,theft/other,38.8661432732
13447,-76.970834525,midnight,2500 - 2598 block of benning road ne,theft/other,38.8979127122
13448,-76.9869186487,midnight,1300 - 1399 block of e street se,theft f/auto,38.8828356025
13449,-76.9238295472,day,940 - 1299 block of division avenue ne,theft f/auto,38.9034406703
13450,-76.973034326,midnight,2100 - 2199 block of i street ne,theft/other,38.9032551969
13451,-76.9902589333,midnight,600 - 699 block of 12th street ne,robbery,38.8981231391
13452,-76.9594845298,evening,3200 - 3299 block of pennsylvania avenue se,theft/other,38.8689113338
13453,-76.989881852,evening,5200 - 5299 block of eastern avenue ne,assault w/dangerous weapon,38.9558573889
13454,-77.037434125,midnight,1610 - 1638 block of columbia road nw,motor vehicle theft,38.9259353
13455,-76.9847452445,midnight,2000 - 2099 block of gallaudet street ne,homicide,38.9138241013
13456,-76.9902481874,midnight,200 - 229 block of 12th street ne,robbery,38.8924028257
13457,-77.0259898127,midnight,1800 - 1824 block of 10th street nw,theft f/auto,38.9144527902
13458,-77.0355361698,evening,1500 - 1599 block of r street nw,theft f/auto,38.9126035678
13459,-76.9800744828,midnight,1600 - 1779 block of new york avenue ne,theft/other,38.9171835065
13460,-76.9973137443,evening,600 - 699 block of orleans place ne,motor vehicle theft,38.9049608565
13461,-77.0203258707,midnight,500  - 599 block of buchanan street nw,theft/other,38.9463072908
13462,-77.0411358552,midnight,rhode island avenue nw and connecticut avenue nw,theft f/auto,38.9056562969
13463,-77.0184212743,midnight,400 - 499 block of crittenden street nw,robbery,38.9474323803
13464,-77.0441472433,evening,1 - 7 block of dupont circle nw,theft/other,38.9093576286
13465,-77.0190531555,day,7000  - 7099 block of blair road nw,theft f/auto,38.9752870628
13466,-77.0058743296,day,1100 - 1199 block of 1st street se,motor vehicle theft,38.8770054198
13467,-76.9932028976,midnight,900 - 999 block of c street ne,motor vehicle theft,38.8935788975
13468,-76.9829407141,day,1500 - 1599 block of east capitol street,theft f/auto,38.8897985673
13469,-77.0781330653,day,3900 - 3979 block of watson place nw,theft/other,38.9269781584
13470,-77.022945872,evening,1800 - 1899 block of 8th street nw,theft/other,38.9148227693
13471,-77.079764329,day,2300 - 2329 block of 40th place nw,theft f/auto,38.9212928051
13472,-76.9670987206,day,2800 - 2899 block of n street se,motor vehicle theft,38.8746070384
13473,-76.9551116593,evening,3632 - 3699 block of wright terrace ne,sex abuse,38.9232297284
13474,-77.0374970902,evening,1600 - 1699 block of s street nw,theft/other,38.9140893306
13475,-76.9361111359,evening,4600 - 4699 block of sheriff road ne,theft/other,38.9027869314
13476,-77.0799445766,evening,4500 - 4537 block of wisconsin avenue nw,theft/other,38.9483536271
13477,-76.9903059701,evening,1000 - 1249 block of brentwood road ne,theft/other,38.9201570109
13478,-77.0147325062,midnight,200  - 299 block of hamilton street nw,robbery,38.9532805343
13479,-77.0167493409,evening,300 - 399 block of gallatin street nw,motor vehicle theft,38.9521690926
13480,-76.9640406795,day,3000 - 3199 block of naylor road se,theft/other,38.8531334276
13481,-77.0710366027,day,2200 - 2298 block of wisconsin avenue nw,theft/other,38.9196665779
13482,-77.0296206817,evening,2000 - 2099 block of 13th street nw,theft f/auto,38.9175562877
13483,-76.9778035784,evening,1800 - 1924 block of valley terrace se,theft/other,38.8408459892
13484,-77.0442385758,day,1900 - 1999 block of sunderland place nw,theft f/auto,38.9078982421
13485,-76.9881715698,evening,1200 - 1299 block of morse street ne,theft f/auto,38.9030415096
13486,-77.0214180254,evening,500 - 599 block of newton place nw,theft f/auto,38.9338756531
13487,-76.9343250105,midnight,4500 - 4599 block of bowen road se,robbery,38.8737283996
13488,-77.0219150455,midnight,1700 - 1799 block of 7th street nw,robbery,38.9133483927
13489,-76.9836541483,evening,400 - 411 block of 15th street ne,assault w/dangerous weapon,38.895086583
13490,-77.0307861136,evening,1300 - 1399 block of u street nw,theft/other,38.9170000824
13491,-77.0332415107,day,1400 - 1499 block of u street nw,theft/other,38.9169967973
13492,-76.9931402028,evening,900 - 999 block of rhode island avenue ne,theft/other,38.9222166046
13493,-76.9751161311,midnight,1800 - 2299 block of new york avenue ne,theft/other,38.9172816475
13494,-77.0018084436,day,200 - 399 block of savannah street se,motor vehicle theft,38.8415147108
13495,-77.0319622953,evening,1721 - 1799 block of 14th street nw,theft/other,38.9137126256
13496,-77.0332633366,evening,1400 - 1499 block of p street nw,theft/other,38.9096495011
13497,-77.0296232163,day,2000 - 2099 block of 13th street nw,theft f/auto,38.917550792
13498,-77.0151899584,evening,700 - 899 block of 3rd street sw,theft f/auto,38.8802769652
13499,-77.0288665199,midnight,1200 - 1299 block of h street nw,motor vehicle theft,38.8998135505
13500,-76.9936187274,evening,3400 - 3499 block of wheeler road se,burglary,38.8402353506
13501,-76.9853916625,day,1103 - 1199 block of mount olivet road ne,theft/other,38.9103379568
13502,-77.0719025847,day,3600 - 3699 block of norton place nw,theft f/auto,38.9355400517
13503,-76.9908951196,day,1100 - 1199 block of g street se,theft f/auto,38.8812595125
13504,-76.9815017016,day,1600 - 1699 block of e street se,theft/other,38.8828348702
13505,-76.9807666331,day,400 - 499 block of 17th street se,theft/other,38.883468535
13506,-77.0454903085,day,1850 - 1947 block of biltmore street nw,theft/other,38.9223259609
13507,-76.9677806755,midnight,1600 - 1699 block of 28th street se,theft/other,38.8701030272
13508,-77.0275514697,evening,1100 - 1199 block of new york avenue nw,theft/other,38.9009229772
13509,-76.9926453374,evening,510 - 599 block of 10th street ne,motor vehicle theft,38.8968531346
13510,-77.0408114845,day,1734 - 1769 block of euclid street nw,theft/other,38.9230875406
13511,-77.0319518232,evening,2100 - 2199 block of 14th street nw,robbery,38.9186485641
13512,-77.0254260409,day,900 - 999 block of w street nw,theft/other,38.9191801261
13513,-76.9636293819,evening,3000 - 3199 block of m street se,theft/other,38.8757590844
13514,-77.0326153266,midnight,1100 - 1199 block of vermont avenue nw,theft/other,38.904523934
13515,-76.9825273219,evening,3200 - 3299 block of 16th street ne,motor vehicle theft,38.9304801784
13516,-76.9865668043,day,1240 - 1399 block of new york avenue ne,theft/other,38.9151395418
13517,-77.0198917506,midnight,1000 - 1199 block of 6th street sw,robbery,38.8774362384
13518,-77.0231057683,evening,4500  - 4599 block of kansas avenue nw,robbery,38.945685203
13519,-77.0249959451,midnight,900 - 999 block of new york avenue nw,robbery,38.9018046592
13520,-77.0774919224,evening,3900 - 3917 block of benton street nw,theft f/auto,38.9206727595
13521,-76.9753193344,day,2000 - 2099 block of rosedale street ne,theft/other,38.8965444745
13522,-77.023997342,evening,3553 - 3610 block of georgia avenue nw,theft/other,38.934342773
13523,-76.9751927705,evening,1900 - 2099 block of maryland avenue ne,theft/other,38.9034786319
13524,-77.0074620773,evening,1200 - 1299 block of half street se,motor vehicle theft,38.8755588474
13525,-77.0161741873,evening,1000 - 1099 block of 4th street nw,motor vehicle theft,38.9031272889
13526,-77.045322301,midnight,2000 - 2016 block of p street nw,theft/other,38.9096418424
13527,-77.0265138574,day,1000 - 1099 block of f street nw,theft/other,38.8973458172
13528,-77.0319529725,day,2100 - 2199 block of 14th street nw,theft/other,38.918640186
13529,-77.0124143056,day,4500 - 4639 block of martin luther king jr avenue sw,theft/other,38.8248033709
13530,-76.94765293,evening,4000 - 4121 block of minnesota avenue ne,theft/other,38.8966524619
13531,-77.0331063438,day,1400 - 1499 block of roxanna road nw,motor vehicle theft,38.9884827695
13532,-77.013671583,day,t street sw and 2nd street sw,motor vehicle theft,38.8672749691
13533,-76.9933983274,day,2609 - 2799 block of sheridan road se,motor vehicle theft,38.8569730157
13534,-77.0259863335,day,1100 - 1199 block of 10th street nw,theft/other,38.9049039473
13535,-77.0013011513,day,300 - 399 block of u street ne,motor vehicle theft,38.9169953926
13536,-77.0436069637,midnight,1300 - 1699 block of connecticut avenue nw,theft f/auto,38.9099274291
13537,-76.9959188633,midnight,2698 - 2701 block of martin luther king jr avenue se,robbery,38.8506799037
13538,-76.9278746121,day,5100 - 5299 block of e street se,motor vehicle theft,38.8821474443
13539,-76.9585246044,day,3300 - 3399 block of dix street ne,motor vehicle theft,38.8947650708
13540,-76.99839742,day,500 - 599 block of morse street ne,theft f/auto,38.9071769302
13541,-77.0799445766,day,4500 - 4537 block of wisconsin avenue nw,theft/other,38.9483536271
13542,-76.9926454823,day,400 - 499 block of 10th street ne,theft/other,38.8954478297
13543,-77.0058914055,midnight,1200 - 1229 block of 1st street ne,motor vehicle theft,38.9060417408
13544,-77.0229499416,midnight,700 - 899 block of capitol square place sw,theft/other,38.8819620685
13545,-76.9747714429,midnight,1917 - 2099 block of m street ne,motor vehicle theft,38.9056233401
